code,country,year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
015,Kentucky,1907,32.00,24.30,42.80,36.80,48.90,58.40,65.50,62.90,56.50,40.70,31.80,29.00
015,Kentucky,1908,24.20,26.10,39.80,44.50,55.30,60.80,64.60,63.40,55.40,41.00,34.80,29.40
015,Kentucky,1909,28.60,30.60,33.60,42.90,51.80,63.60,63.90,64.40,54.90,39.60,40.20,20.00
015,Kentucky,1910,23.20,21.80,38.90,42.60,48.70,57.60,66.20,61.40,59.60,46.60,28.20,21.00
015,Kentucky,1911,29.80,31.20,33.50,42.20,54.60,62.20,63.20,64.40,62.40,48.10,30.20,32.00
015,Kentucky,1912,14.80,18.90,31.20,45.90,54.00,57.90,66.20,62.80,58.40,44.20,31.40,26.20
015,Kentucky,1913,30.80,23.80,34.20,42.80,52.00,60.60,67.00,64.40,56.70,43.90,37.40,30.20
015,Kentucky,1914,29.80,20.90,31.00,43.60,51.50,64.30,64.50,64.00,55.10,48.40,31.90,24.60
015,Kentucky,1915,22.80,31.60,27.40,44.70,53.40,60.00,64.00,61.60,58.70,46.90,36.70,27.20
015,Kentucky,1916,28.70,23.80,30.40,42.50,54.30,58.40,67.00,65.90,53.30,42.00,32.60,23.00
015,Kentucky,1917,25.10,21.70,33.80,41.70,45.90,58.50,64.20,61.80,54.30,36.90,31.00,15.50
015,Kentucky,1918,10.00,26.20,36.90,42.20,56.00,60.40,60.80,66.80,49.20,49.00,33.90,34.30
015,Kentucky,1919,25.50,27.40,34.20,43.00,52.40,64.40,65.60,62.10,56.00,54.80,35.00,23.40
015,Kentucky,1920,22.60,25.80,33.30,40.70,51.40,59.40,62.20,62.30,58.90,45.40,32.70,29.10
015,Kentucky,1921,28.60,31.00,43.00,44.00,52.00,64.60,67.00,63.60,63.60,41.50,37.00,30.70
015,Kentucky,1922,23.60,30.70,37.40,46.00,55.10,62.40,64.10,61.20,58.10,44.30,34.70,29.80
015,Kentucky,1923,29.80,23.90,31.60,40.20,51.20,61.70,63.90,63.80,57.70,41.90,33.90,34.90
015,Kentucky,1924,19.20,26.20,31.40,43.40,47.30,62.40,61.20,63.40,52.80,44.20,34.90,24.10
015,Kentucky,1925,24.80,31.70,34.80,46.90,46.70,63.20,63.60,61.00,63.20,42.60,32.60,24.00
015,Kentucky,1926,23.10,29.60,28.00,37.30,50.70,57.20,64.00,66.50,61.70,47.80,30.10,28.00
015,Kentucky,1927,25.50,34.00,36.60,46.20,53.70,58.50,62.70,58.80,57.40,45.00,39.10,24.90
015,Kentucky,1928,23.40,27.10,32.20,40.20,49.20,59.10,65.00,65.80,51.20,47.80,35.40,27.00
015,Kentucky,1929,22.80,20.60,38.50,46.20,51.50,58.20,64.30,60.10,57.00,43.60,34.50,28.50
015,Kentucky,1930,23.90,33.60,31.40,44.50,53.50,58.30,65.30,61.20,59.40,41.50,34.40,25.80
015,Kentucky,1931,26.80,29.80,31.70,42.00,49.90,60.90,66.80,63.60,61.20,47.40,42.40,36.60
015,Kentucky,1932,33.30,34.90,29.00,43.10,51.50,62.10,65.40,63.60,56.70,43.80,31.60,27.00
015,Kentucky,1933,32.40,25.60,33.80,42.60,57.20,61.60,64.60,63.00,61.70,43.00,32.90,32.60
015,Kentucky,1934,29.10,19.30,30.20,43.00,52.80,64.00,68.80,65.70,56.90,44.00,36.50,27.00
015,Kentucky,1935,26.20,28.50,41.80,44.00,51.40,59.20,66.80,65.60,54.60,44.60,36.90,20.90
015,Kentucky,1936,18.80,20.00,36.70,39.60,53.30,59.70,67.90,66.90,61.00,45.90,30.00,29.30
015,Kentucky,1937,33.70,27.20,29.90,42.80,52.40,62.60,62.80,66.10,53.60,42.80,31.20,26.50
015,Kentucky,1938,25.00,35.10,40.40,45.50,53.00,59.90,65.70,66.00,57.80,42.40,33.10,26.30
015,Kentucky,1939,29.00,28.60,35.80,41.00,53.40,64.30,64.60,62.90,58.60,45.30,30.50,27.70
015,Kentucky,1940,10.60,26.50,32.60,41.50,48.50,61.20,63.80,64.10,51.50,44.00,33.40,31.90
015,Kentucky,1941,26.60,22.30,27.70,46.20,52.20,62.10,66.30,64.10,57.80,50.90,33.00,32.10
015,Kentucky,1942,20.30,24.20,35.50,43.40,52.50,62.90,66.20,63.90,55.80,44.70,38.00,26.60
015,Kentucky,1943,26.20,26.20,29.40,41.70,55.40,65.90,66.10,64.50,53.20,41.20,30.00,24.60
015,Kentucky,1944,25.90,30.10,32.20,42.50,57.10,63.60,62.50,64.20,56.50,42.50,35.60,22.80
015,Kentucky,1945,22.30,27.00,43.30,45.00,49.30,60.00,62.90,62.40,60.10,42.50,36.40,22.10
015,Kentucky,1946,25.40,27.20,43.00,45.80,52.50,61.00,64.50,59.30,54.70,44.20,37.50,30.20
015,Kentucky,1947,30.20,17.80,26.30,45.40,49.40,60.80,59.70,68.30,56.80,50.20,34.00,25.30
015,Kentucky,1948,15.80,27.50,37.70,46.50,50.70,60.30,65.20,60.90,55.60,39.80,37.40,30.20
015,Kentucky,1949,33.40,30.80,33.60,41.60,52.20,62.80,68.60,63.60,51.00,49.70,32.20,28.70
015,Kentucky,1950,34.30,28.90,30.60,38.70,54.60,60.10,62.40,60.50,55.80,48.30,28.90,20.80
015,Kentucky,1951,26.50,25.90,33.50,41.20,50.40,61.40,64.50,62.60,54.40,44.60,28.60,28.30
015,Kentucky,1952,31.10,30.40,33.40,42.40,52.40,65.70,65.60,63.40,52.80,35.80,33.70,30.20
015,Kentucky,1953,31.00,29.00,36.50,41.20,57.00,63.80,64.50,61.00,52.50,42.40,29.90,25.30
015,Kentucky,1954,26.00,31.20,32.00,48.10,47.60,61.40,65.00,65.10,57.20,46.70,33.20,27.60
015,Kentucky,1955,24.00,27.00,36.30,46.70,54.30,55.70,68.20,65.40,57.20,44.10,30.30,23.80
015,Kentucky,1956,22.00,32.50,33.20,41.30,53.70,60.20,64.50,62.60,52.40,47.20,32.00,35.50
015,Kentucky,1957,23.30,32.60,33.60,46.40,52.80,63.40,63.80,60.40,58.20,41.80,34.20,30.70
015,Kentucky,1958,22.40,16.40,31.60,42.70,51.60,58.50,66.60,62.60,55.90,42.00,34.50,19.40
015,Kentucky,1959,20.90,26.40,30.80,43.40,56.70,59.60,64.20,66.10,57.70,46.40,30.50,30.30
015,Kentucky,1960,28.40,23.90,20.80,44.10,49.40,59.50,63.20,65.10,58.20,45.90,32.50,19.60
015,Kentucky,1961,18.50,29.90,38.60,39.10,47.50,57.80,63.80,62.40,58.10,42.80,35.90,27.00
015,Kentucky,1962,21.20,29.10,32.30,39.90,57.90,60.90,63.20,61.70,53.80,47.00,33.90,20.70
015,Kentucky,1963,15.20,17.30,37.30,44.70,50.30,59.80,62.50,61.10,52.80,44.10,34.80,16.40
015,Kentucky,1964,21.90,22.80,33.10,46.40,53.10,61.20,63.80,61.80,54.10,38.90,35.20,28.50
015,Kentucky,1965,24.10,23.40,29.60,45.40,56.10,60.30,63.20,61.50,58.50,41.40,35.80,29.80
015,Kentucky,1966,18.40,26.00,33.50,43.30,48.70,56.90,65.50,61.80,55.00,39.80,35.70,26.70
015,Kentucky,1967,27.10,21.10,37.70,46.20,49.80,60.60,61.40,59.10,50.90,42.70,31.20,29.20
015,Kentucky,1968,20.40,17.30,32.70,43.70,51.20,59.80,63.60,64.50,54.50,43.50,36.40,24.80
015,Kentucky,1969,22.60,27.10,26.20,43.90,51.50,60.60,66.70,61.00,54.60,43.50,31.00,24.20
015,Kentucky,1970,15.80,23.40,32.10,44.60,53.00,60.10,62.60,63.70,61.40,46.50,34.80,29.50
015,Kentucky,1971,22.00,23.80,29.70,38.80,47.30,62.90,62.90,61.40,60.50,51.50,34.90,35.60
015,Kentucky,1972,25.20,24.30,32.90,43.50,51.70,56.20,63.90,62.90,59.80,43.80,35.50,30.70
015,Kentucky,1973,24.20,25.10,42.10,43.70,48.50,62.10,65.20,63.40,59.80,48.10,37.90,27.60
015,Kentucky,1974,33.00,27.20,38.90,43.30,53.60,56.90,63.30,63.10,53.40,40.10,35.90,29.20
015,Kentucky,1975,27.90,29.80,31.90,40.30,55.50,61.20,63.10,66.40,54.00,46.00,37.10,28.60
015,Kentucky,1976,20.30,32.00,39.30,40.60,47.20,60.00,61.80,59.30,52.40,39.10,26.10,20.20
015,Kentucky,1977,8.20,22.00,37.20,45.50,54.80,60.00,66.70,64.50,60.20,41.90,38.90,24.10
015,Kentucky,1978,14.00,13.70,31.00,44.40,51.00,60.80,65.10,64.60,59.70,40.40,38.20,27.30
015,Kentucky,1979,16.80,17.70,36.50,43.10,50.00,59.40,64.60,63.80,56.30,43.90,34.90,27.80
015,Kentucky,1980,27.10,19.30,30.80,41.00,51.80,58.60,66.80,66.90,59.50,40.60,32.40,26.90
015,Kentucky,1981,18.80,24.50,31.00,47.90,48.70,63.20,66.40,62.70,53.60,42.90,34.90,24.30
015,Kentucky,1982,18.40,25.80,36.10,38.80,55.20,57.50,66.00,61.30,55.10,45.20,37.30,35.00
015,Kentucky,1983,25.80,28.00,35.60,40.10,49.60,59.50,66.10,66.50,55.60,46.80,35.70,20.90
015,Kentucky,1984,19.20,29.20,31.70,43.10,49.10,62.60,61.90,63.50,53.40,53.00,31.90,35.40
015,Kentucky,1985,17.20,22.30,37.50,46.40,53.60,59.80,64.50,63.40,54.50,49.90,44.70,20.80
015,Kentucky,1986,21.50,31.40,34.30,43.80,54.50,62.40,67.40,60.70,60.00,47.20,38.10,28.30
015,Kentucky,1987,24.60,29.50,35.30,41.10,56.60,62.60,65.50,64.40,55.70,36.90,37.20,30.00
015,Kentucky,1988,21.10,23.90,33.40,41.10,49.30,56.70,65.10,65.70,56.40,37.60,34.50,26.00
015,Kentucky,1989,30.20,25.40,36.00,42.30,49.20,61.40,65.50,63.20,56.70,43.70,34.50,15.30
015,Kentucky,1990,32.00,33.90,38.90,41.40,51.60,60.60,63.90,62.60,57.60,43.50,37.10,29.60
015,Kentucky,1991,26.20,28.90,37.40,47.40,59.80,63.40,66.50,62.90,57.40,45.50,34.10,31.00
015,Kentucky,1992,26.40,31.60,34.60,43.90,50.60,58.20,66.10,60.50,55.90,42.10,36.90,28.60
015,Kentucky,1993,29.00,23.60,32.70,41.30,52.20,60.10,68.20,64.60,55.70,42.40,34.00,28.40
015,Kentucky,1994,18.60,26.70,33.40,44.90,47.10,63.10,65.50,61.20,53.20,44.00,39.30,31.80
015,Kentucky,1995,26.80,24.40,35.90,42.60,52.60,61.00,65.40,68.20,54.40,44.70,29.90,24.80
015,Kentucky,1996,23.40,26.20,28.90,39.70,55.40,61.60,63.20,63.30,55.10,44.90,31.80,31.00
015,Kentucky,1997,22.60,32.80,36.90,37.20,46.80,61.20,64.70,62.10,54.90,43.50,33.60,28.80
015,Kentucky,1998,33.20,34.10,37.00,43.20,56.80,63.00,66.50,63.90,58.90,46.00,36.60,31.40
015,Kentucky,1999,27.70,30.80,30.60,46.80,51.40,62.50,68.10,61.70,52.00,43.00,38.70,28.50
015,Kentucky,2000,24.30,32.20,37.40,41.70,55.10,62.00,63.70,63.90,56.00,45.80,34.00,18.00
015,Kentucky,2001,22.30,31.10,30.90,47.40,54.10,59.40,65.00,66.20,54.30,42.70,37.00,32.00
015,Kentucky,2002,27.60,27.30,34.10,46.30,50.00,63.00,67.80,65.60,59.50,48.90,34.50,28.70
015,Kentucky,2003,19.80,26.20,36.70,45.50,54.40,57.70,64.90,65.60,55.00,44.40,39.80,28.20
015,Kentucky,2004,22.60,26.50,38.10,44.00,58.30,61.60,64.20,60.40,57.20,49.20,41.20,26.50
015,Kentucky,2005,31.10,31.40,31.90,44.60,48.30,62.40,67.40,66.90,58.80,46.20,35.60,24.80
015,Kentucky,2006,32.90,26.20,35.10,47.70,51.10,59.70,65.70,67.00,54.90,43.20,36.40,30.60
015,Kentucky,2007,29.40,20.10,40.70,41.50,54.10,61.00,63.10,68.00,58.50,50.10,34.30,31.80
015,Kentucky,2008,23.80,28.50,34.30,43.40,49.80,62.60,63.50,61.80,58.20,43.30,32.10,26.40
015,Kentucky,2009,21.00,27.80,37.00,43.90,54.40,63.00,62.00,63.20,59.60,43.70,37.60,27.30
015,Kentucky,2010,22.10,22.80,35.90,45.80,56.50,66.20,67.60,66.60,56.00,43.20,34.60,21.80
015,Kentucky,2011,22.00,28.60,37.90,46.90,53.70,63.10,69.10,64.00,56.80,43.10,39.10,31.60
015,Kentucky,2012,28.20,31.10,45.60,44.30,57.40,58.80,68.90,62.50,56.20,44.20,30.20,34.30
015,Kentucky,2013,27.90,26.60,30.00,42.80,53.70,62.30,64.30,63.90,57.70,46.70,31.30,28.30
015,Kentucky,2014,15.60,23.40,28.90,44.00,54.00,63.60,61.20,64.60,56.80,46.70,29.60,32.40
015,Kentucky,2015,22.90,16.00,33.10,45.20,55.20,63.90,67.10,61.80,58.20,46.10,39.90,39.30
015,Kentucky,2016,21.80,29.60,40.40,44.20,52.00,63.20,68.00,68.40,59.60,49.90,36.80,27.80
015,Kentucky,2017,33.10,34.70,36.40,49.90,53.80,60.20,66.50,62.40,56.80,47.40,36.00,26.10
015,Kentucky,2018,19.90,34.70,34.40,38.60,60.50,65.00,66.00,66.20,63.90,48.00,32.80,32.30
015,Kentucky,2019,27.00,32.40,32.00,45.30,57.60,61.60,67.00,64.40,60.80,47.10,29.90,32.50
015,Kentucky,2020,31.90,30.50,41.30,40.80,51.40,61.20,68.20,65.20,57.80,46.80,37.40,27.70
015,Kentucky,2021,28.20,24.20,37.90,42.10,50.40,62.80,65.90,66.60,58.00,52.30,31.30,36.40
015,Kentucky,2022,21.40,27.20,36.50,42.80,56.30,61.30,68.10,65.20,56.50,40.90,35.20,28.50
015,Kentucky,2023,33.40,34.80,35.70,43.40,52.50,58.40,66.50,64.70,57.60,47.70,35.10,32.80
015,Kentucky,2024,24.90,32.70,38.70,47.90,57.80,62.80,66.40,63.60,59.40,45.50,42.40,99.90
016,Louisiana,1895,37.90,31.80,47.90,54.00,62.50,70.20,72.10,71.60,68.50,49.10,44.30,38.30
016,Louisiana,1896,38.30,41.20,46.50,59.60,67.30,69.60,72.80,72.00,65.10,54.90,50.50,38.60
016,Louisiana,1897,37.10,45.10,57.60,56.20,60.50,70.50,72.40,71.30,64.70,57.70,47.00,41.40
016,Louisiana,1898,44.20,42.60,52.60,51.00,63.40,70.80,72.00,72.10,69.30,53.40,42.70,36.60
016,Louisiana,1899,38.50,33.50,49.70,54.70,67.20,69.60,71.90,72.60,61.90,57.60,46.00,39.20
016,Louisiana,1900,39.40,38.50,47.60,56.90,63.50,71.20,72.90,72.00,71.30,60.80,48.30,40.30
016,Louisiana,1901,41.00,39.40,45.40,50.80,60.10,69.60,72.90,72.10,65.30,53.10,41.50,36.70
016,Louisiana,1902,35.10,36.20,50.00,56.10,67.10,69.90,72.00,73.50,65.70,54.80,53.00,39.60
016,Louisiana,1903,37.40,41.30,53.30,54.00,61.70,65.20,70.80,71.80,62.70,52.30,42.10,34.00
016,Louisiana,1904,33.90,45.40,52.10,53.30,59.90,69.30,69.90,69.80,67.60,55.00,42.90,38.80
016,Louisiana,1905,34.30,32.50,51.60,58.00,67.80,71.90,71.00,73.20,68.30,57.00,50.60,35.40
016,Louisiana,1906,39.00,37.30,45.40,56.80,62.30,70.60,72.00,71.10,69.80,52.50,47.90,45.00
016,Louisiana,1907,49.00,42.50,57.80,53.00,61.20,68.40,72.70,72.50,67.50,56.80,43.60,41.60
016,Louisiana,1908,38.80,40.70,56.00,61.20,64.10,70.90,71.90,72.20,67.20,49.00,47.70,44.40
016,Louisiana,1909,43.80,41.20,49.60,55.60,61.70,70.40,74.20,73.00,65.80,54.20,50.20,34.60
016,Louisiana,1910,38.30,38.20,50.60,53.30,61.30,67.60,72.40,72.60,67.60,56.20,45.80,40.40
016,Louisiana,1911,47.40,50.40,51.90,59.00,62.00,71.50,71.70,71.80,71.80,58.30,42.10,42.80
016,Louisiana,1912,33.90,34.20,45.90,58.80,64.40,68.70,72.80,71.90,68.80,57.80,40.90,41.20
016,Louisiana,1913,44.50,39.80,47.30,53.00,61.50,68.00,72.40,71.10,66.40,54.60,51.20,41.70
016,Louisiana,1914,40.90,37.30,43.60,55.90,63.50,72.20,73.00,71.60,66.20,57.00,46.40,38.00
016,Louisiana,1915,36.00,42.10,39.20,54.90,64.40,71.00,71.50,71.20,67.50,57.00,47.80,39.10
016,Louisiana,1916,45.20,40.10,47.60,53.40,64.00,69.80,72.60,71.50,64.10,53.00,42.40,40.30
016,Louisiana,1917,43.40,42.00,49.40,53.60,57.80,67.40,72.00,70.50,63.90,47.30,38.40,35.90
016,Louisiana,1918,29.20,46.50,53.70,55.10,64.00,71.60,69.70,71.00,60.50,61.40,44.70,43.20
016,Louisiana,1919,36.90,42.40,48.10,53.90,61.40,69.20,71.70,72.50,67.20,66.40,50.10,40.60
016,Louisiana,1920,42.40,43.10,47.10,55.50,66.20,67.70,71.90,70.20,69.00,55.30,40.90,39.40
016,Louisiana,1921,45.00,44.40,57.30,54.00,60.80,70.10,71.80,71.90,70.70,52.30,50.20,44.60
016,Louisiana,1922,40.90,47.70,47.80,59.70,65.00,70.10,71.30,70.50,67.00,53.80,50.00,48.10
016,Louisiana,1923,44.90,42.40,46.40,57.30,61.70,69.50,70.50,71.10,66.60,54.20,43.10,49.20
016,Louisiana,1924,33.60,40.60,44.00,56.10,59.70,71.60,70.00,71.60,63.80,53.50,47.10,41.10
016,Louisiana,1925,38.40,45.20,49.40,58.20,59.00,70.80,72.50,70.00,70.40,58.20,45.80,36.40
016,Louisiana,1926,38.10,43.50,44.90,52.50,60.70,68.30,70.60,72.30,69.90,60.30,41.70,44.60
016,Louisiana,1927,44.00,50.90,49.20,60.60,66.60,70.90,71.60,70.00,66.60,56.20,52.80,38.80
016,Louisiana,1928,38.20,41.40,50.10,51.30,60.50,69.80,72.00,72.30,64.50,58.80,44.40,37.80
016,Louisiana,1929,40.80,37.80,51.60,60.00,63.50,68.60,71.50,70.00,65.80,55.20,44.40,38.50
016,Louisiana,1930,37.00,46.90,45.60,56.00,64.60,66.10,71.40,69.90,67.70,54.90,46.40,37.20
016,Louisiana,1931,37.40,43.40,41.60,51.20,57.70,67.40,72.50,68.50,68.30,59.90,52.10,47.50
016,Louisiana,1932,45.60,51.40,44.20,55.40,61.90,70.40,73.40,71.90,66.40,52.30,39.90,41.20
016,Louisiana,1933,45.70,43.20,49.40,55.50,67.40,66.10,72.70,71.50,69.90,57.30,47.00,48.60
016,Louisiana,1934,42.80,39.60,45.10,56.30,62.20,70.70,72.00,72.60,64.40,59.10,47.90,40.20
016,Louisiana,1935,40.90,41.90,54.40,57.10,63.80,69.00,72.00,71.90,65.40,57.40,45.80,35.60
016,Louisiana,1936,36.80,37.80,50.10,51.90,63.20,69.10,71.80,71.50,69.60,54.30,41.80,41.50
016,Louisiana,1937,48.40,42.40,43.50,53.70,62.10,69.90,71.20,71.60,65.10,54.70,42.50,41.90
016,Louisiana,1938,41.00,47.40,55.60,54.90,63.20,68.60,71.40,71.40,64.50,55.00,42.80,39.20
016,Louisiana,1939,42.30,43.70,49.60,53.70,61.80,70.60,72.00,70.70,67.70,55.70,42.80,41.80
016,Louisiana,1940,26.50,39.60,47.10,54.60,59.50,68.80,71.50,70.20,62.50,53.90,46.80,45.00
016,Louisiana,1941,40.70,38.60,43.30,57.30,62.80,70.20,72.10,72.20,69.60,64.20,42.00,42.40
016,Louisiana,1942,33.60,38.80,45.60,55.60,62.20,70.50,71.50,71.40,64.00,54.70,47.80,40.80
016,Louisiana,1943,38.70,41.90,45.50,55.40,65.50,71.40,72.00,71.80,64.70,51.70,40.10,40.20
016,Louisiana,1944,38.60,49.70,48.90,55.90,62.70,70.60,71.30,71.70,67.40,51.10,47.40,37.30
016,Louisiana,1945,38.10,45.50,55.20,57.60,60.00,70.10,71.80,71.30,67.80,54.00,48.80,36.40
016,Louisiana,1946,40.00,41.90,50.60,58.00,63.30,68.40,72.00,70.90,66.60,56.60,51.80,43.70
016,Louisiana,1947,42.00,32.90,41.60,58.60,62.60,70.20,68.70,71.80,67.00,59.60,45.30,40.70
016,Louisiana,1948,30.80,42.50,49.70,58.10,63.10,69.50,72.60,70.90,64.10,51.10,46.90,43.50
016,Louisiana,1949,43.60,46.60,47.00,54.70,64.40,70.60,72.70,69.80,65.40,61.90,42.90,43.20
016,Louisiana,1950,52.40,46.80,45.30,52.40,65.40,69.70,70.50,69.80,65.90,56.40,41.40,37.30
016,Louisiana,1951,38.80,41.90,48.70,52.20,61.30,69.90,72.00,72.50,67.00,56.40,41.40,43.40
016,Louisiana,1952,48.20,45.90,45.20,51.30,61.40,70.40,71.70,71.70,62.90,43.30,43.30,39.50
016,Louisiana,1953,41.40,42.30,53.90,53.60,65.80,72.10,71.60,70.80,63.30,54.20,43.20,38.10
016,Louisiana,1954,41.10,43.60,46.20,59.10,58.60,69.50,72.50,71.40,65.70,57.30,42.50,38.70
016,Louisiana,1955,39.10,42.10,50.50,58.30,64.40,64.80,71.50,71.10,68.40,52.60,44.90,41.60
016,Louisiana,1956,36.60,46.60,46.80,54.10,64.80,67.70,71.00,69.70,62.60,55.60,43.20,45.50
016,Louisiana,1957,43.60,50.20,46.60,57.40,64.80,70.50,72.30,70.40,65.70,52.90,48.70,40.90
016,Louisiana,1958,34.50,35.50,44.30,55.60,63.70,70.70,72.40,70.30,69.50,55.90,47.40,36.50
016,Louisiana,1959,34.90,43.80,44.30,54.10,65.40,69.50,71.10,71.40,67.80,59.20,41.20,40.30
016,Louisiana,1960,38.30,36.10,41.30,55.60,59.50,68.70,72.10,71.30,66.00,57.90,47.00,37.40
016,Louisiana,1961,33.10,43.70,51.60,51.20,61.00,66.90,70.10,68.90,66.60,52.50,46.80,40.40
016,Louisiana,1962,34.10,48.60,42.80,53.60,63.10,68.90,72.60,71.80,67.00,58.70,43.40,38.10
016,Louisiana,1963,32.00,34.10,49.10,59.60,63.10,69.40,71.70,71.10,66.40,55.60,46.50,31.40
016,Louisiana,1964,35.70,36.40,45.80,59.20,64.00,69.10,71.80,72.60,66.40,50.80,49.70,41.80
016,Louisiana,1965,40.40,39.30,43.50,59.60,64.50,68.10,71.40,69.90,68.00,53.30,53.20,41.00
016,Louisiana,1966,35.70,39.20,46.10,56.30,64.40,66.60,72.70,69.90,65.60,52.00,48.60,40.30
016,Louisiana,1967,38.30,37.20,49.90,61.20,60.90,69.40,69.70,69.00,62.60,50.30,44.20,42.80
016,Louisiana,1968,37.50,33.20,44.00,58.00,62.10,69.20,70.10,70.20,62.70,55.00,43.00,37.40
016,Louisiana,1969,41.00,41.00,41.10,56.10,61.80,68.90,73.40,69.90,64.00,56.60,42.60,39.10
016,Louisiana,1970,34.00,37.00,45.70,58.60,61.50,68.30,70.30,72.00,69.40,54.20,41.20,44.50
016,Louisiana,1971,40.60,39.50,43.70,52.90,59.90,69.00,71.20,69.80,68.10,59.00,44.10,49.70
016,Louisiana,1972,42.80,41.30,48.10,56.30,61.40,69.20,69.70,70.10,69.60,56.50,44.40,39.50
016,Louisiana,1973,36.20,38.50,52.60,53.20,61.20,69.50,72.50,69.10,69.20,59.60,52.60,37.80
016,Louisiana,1974,46.40,41.00,53.70,54.50,65.80,66.80,70.40,70.00,64.20,52.60,46.60,40.60
016,Louisiana,1975,43.20,42.60,46.80,55.00,65.00,69.40,71.30,71.20,62.60,55.10,46.50,38.90
016,Louisiana,1976,34.60,45.60,51.40,55.00,58.70,66.30,70.20,68.00,64.40,47.00,38.50,35.60
016,Louisiana,1977,29.40,38.40,49.10,55.40,63.80,70.10,72.30,72.10,69.70,53.50,49.40,39.10
016,Louisiana,1978,31.90,32.10,43.30,55.30,63.80,69.70,72.10,70.90,68.70,52.00,51.30,39.10
016,Louisiana,1979,32.30,39.00,48.00,57.80,61.00,68.40,72.60,71.00,64.90,54.70,41.20,37.20
016,Louisiana,1980,42.00,37.50,46.60,52.40,64.00,70.20,73.30,71.70,70.10,50.00,43.50,37.40
016,Louisiana,1981,32.90,39.70,45.00,60.20,60.30,71.80,73.30,71.30,63.20,55.90,48.00,38.00
016,Louisiana,1982,37.50,39.60,51.90,54.80,63.50,69.30,71.80,72.00,63.70,54.90,48.30,45.90
016,Louisiana,1983,37.00,41.10,43.80,50.30,61.10,67.80,72.10,72.70,63.80,55.20,46.90,34.60
016,Louisiana,1984,33.00,40.40,47.60,54.60,61.90,68.20,70.10,70.40,64.50,61.60,45.30,50.60
016,Louisiana,1985,31.90,38.80,52.90,57.10,62.70,69.10,71.00,71.70,65.60,61.10,55.10,35.40
016,Louisiana,1986,37.10,45.80,45.80,55.90,64.40,71.00,72.90,69.80,69.90,57.00,53.00,40.90
016,Louisiana,1987,36.40,44.60,45.00,49.40,65.60,69.60,71.50,73.70,64.50,48.00,46.40,43.80
016,Louisiana,1988,34.40,40.20,46.50,54.20,58.60,66.90,72.00,72.20,67.60,53.40,49.50,39.90
016,Louisiana,1989,45.30,41.20,48.20,53.70,64.50,69.30,71.60,70.50,65.00,53.20,48.50,31.20
016,Louisiana,1990,43.90,48.00,50.50,54.40,64.20,71.50,71.00,70.30,67.40,51.70,47.40,42.30
016,Louisiana,1991,39.70,43.70,49.80,60.30,67.70,70.80,72.30,71.10,65.70,56.90,42.20,45.80
016,Louisiana,1992,38.90,45.40,49.10,54.10,60.70,69.20,72.40,68.20,66.80,54.30,44.20,44.40
016,Louisiana,1993,42.20,40.70,45.50,51.20,60.90,70.70,73.30,73.00,66.30,55.50,43.30,40.00
016,Louisiana,1994,37.20,42.50,47.40,56.30,62.10,71.40,71.40,70.20,64.40,58.40,52.30,43.70
016,Louisiana,1995,40.50,42.00,51.20,55.30,65.40,67.40,73.00,73.60,65.20,54.30,44.10,40.80
016,Louisiana,1996,37.00,42.20,42.40,52.50,66.50,69.00,72.60,70.90,65.50,55.80,48.60,43.90
016,Louisiana,1997,40.20,45.00,53.20,51.60,62.00,69.20,72.80,71.10,66.70,55.40,44.80,38.60
016,Louisiana,1998,44.10,42.80,47.10,53.00,66.00,73.40,74.90,73.20,71.70,59.00,52.10,44.60
016,Louisiana,1999,42.80,46.50,47.20,60.00,62.40,70.60,72.80,73.20,63.40,53.60,45.60,38.60
016,Louisiana,2000,41.80,45.40,52.10,53.30,66.80,70.10,72.10,72.20,65.80,54.40,45.50,33.80
016,Louisiana,2001,35.70,46.00,45.10,59.60,63.10,69.00,72.90,72.50,65.80,51.80,49.30,43.60
016,Louisiana,2002,40.70,37.70,46.90,59.80,63.20,69.20,72.60,72.00,69.60,61.60,45.00,40.40
016,Louisiana,2003,34.70,41.60,48.20,55.20,66.60,70.60,72.20,72.90,65.70,55.80,50.20,37.30
016,Louisiana,2004,39.80,40.00,52.20,54.70,64.40,70.70,72.00,69.10,66.90,64.80,52.90,38.30
016,Louisiana,2005,44.70,47.10,47.10,53.80,60.80,69.70,73.00,72.70,69.90,53.90,49.00,37.40
016,Louisiana,2006,43.80,39.80,50.90,59.70,63.20,68.70,72.50,73.40,64.40,56.30,45.70,41.80
016,Louisiana,2007,41.00,39.50,51.40,52.90,63.60,70.40,71.90,73.80,68.90,57.50,48.70,44.60
016,Louisiana,2008,38.40,43.00,48.10,55.40,63.80,71.30,72.20,72.20,66.20,53.50,44.60,41.60
016,Louisiana,2009,39.00,44.00,49.60,54.40,65.10,70.90,72.70,71.50,68.90,57.10,47.20,39.50
016,Louisiana,2010,35.20,35.80,43.40,55.80,66.70,74.00,74.60,75.50,68.40,53.60,47.60,36.60
016,Louisiana,2011,36.70,41.40,50.40,58.90,62.60,72.70,74.60,75.10,64.40,51.20,48.10,41.50
016,Louisiana,2012,43.90,47.60,57.30,58.60,65.60,70.10,73.20,72.80,67.20,53.80,43.80,44.30
