code,country,year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
009,Georgia,1999,49.90,51.70,53.40,67.10,69.50,76.30,80.50,82.10,73.40,64.40,57.70,47.90
009,Georgia,2000,46.20,51.60,59.10,60.60,73.90,78.00,80.80,79.50,72.60,63.70,53.60,40.60
009,Georgia,2001,43.30,53.60,53.80,64.20,70.80,76.40,79.30,79.30,72.10,61.70,59.90,52.90
009,Georgia,2002,48.10,48.40,56.90,67.90,70.20,77.40,80.80,79.60,76.80,68.20,52.30,45.70
009,Georgia,2003,42.30,48.90,59.00,62.70,71.70,76.10,78.70,79.20,73.10,64.40,59.40,44.30
009,Georgia,2004,45.00,46.10,59.00,62.20,73.60,78.10,80.10,77.60,73.60,67.70,57.90,46.80
009,Georgia,2005,49.50,50.90,53.70,60.70,68.30,76.60,80.90,80.30,77.00,65.80,57.00,44.80
009,Georgia,2006,51.80,47.40,56.10,67.00,70.40,77.40,81.00,81.60,73.30,62.50,54.20,51.90
009,Georgia,2007,49.20,46.70,60.00,60.90,70.50,77.70,78.90,83.20,75.80,67.80,54.00,52.90
009,Georgia,2008,45.00,50.80,55.40,62.60,70.30,79.40,79.70,78.90,74.60,62.40,51.40,51.70
009,Georgia,2009,46.30,47.70,56.40,61.80,71.30,79.80,78.50,78.80,74.50,64.10,55.60,46.20
009,Georgia,2010,41.80,42.10,52.10,64.50,73.60,81.00,82.20,82.20,76.50,64.80,54.80,39.90
009,Georgia,2011,41.80,51.10,57.80,65.80,71.30,81.10,81.90,82.20,73.60,61.60,56.20,51.30
009,Georgia,2012,50.00,52.80,64.80,65.60,73.50,75.60,82.20,78.10,74.00,64.70,52.60,52.10
009,Georgia,2013,52.50,48.80,50.20,62.90,68.40,77.80,78.20,78.00,74.50,65.00,53.20,51.20
009,Georgia,2014,40.00,49.80,52.90,63.10,71.20,78.30,78.90,79.20,75.50,65.60,49.80,51.30
009,Georgia,2015,44.90,43.20,58.80,66.80,72.40,79.30,81.50,79.50,73.80,64.80,59.80,58.90
009,Georgia,2016,44.40,50.00,60.90,63.90,70.80,79.70,82.80,81.60,77.50,67.80,58.00,52.10
009,Georgia,2017,53.20,56.50,58.00,67.50,71.40,76.60,80.60,79.40,74.00,67.00,56.40,49.30
009,Georgia,2018,42.50,59.20,54.50,60.60,73.70,79.30,80.20,79.40,79.80,68.40,53.20,50.20
009,Georgia,2019,48.20,56.10,56.30,64.60,75.70,78.10,81.00,80.70,79.10,69.70,52.80,52.30
009,Georgia,2020,51.40,51.90,63.10,63.10,69.40,76.90,81.50,80.40,74.30,68.50,60.40,46.40
009,Georgia,2021,47.70,49.50,59.90,62.10,69.40,77.00,79.30,80.00,73.80,67.20,52.70,56.60
009,Georgia,2022,45.90,52.80,59.00,63.00,73.20,80.10,81.20,79.50,74.00,62.10,57.50,49.10
009,Georgia,2023,51.50,58.20,59.40,64.20,69.60,75.80,81.60,81.60,74.60,64.90,55.80,50.20
009,Georgia,2024,46.00,52.40,59.20,65.00,73.40,79.50,82.00,80.40,75.50,66.30,61.40,99.90
010,Idaho,1895,20.00,23.60,30.50,43.40,48.60,54.50,62.80,63.70,51.00,45.70,31.00,22.10
010,Idaho,1896,26.90,30.30,31.00,38.00,43.70,59.20,67.50,63.60,53.10,43.50,26.80,29.70
010,Idaho,1897,22.00,25.30,25.10,42.10,56.10,56.50,62.10,66.00,55.10,43.60,33.00,23.90
010,Idaho,1898,17.20,29.60,28.70,44.30,49.20,57.90,65.20,67.10,55.00,40.30,27.60,18.40
010,Idaho,1899,25.70,21.20,30.60,40.00,44.90,55.20,65.30,58.60,56.70,40.30,37.40,22.30
010,Idaho,1900,28.00,26.10,38.40,43.20,51.60,62.00,63.40,60.00,52.80,42.80,31.20,28.20
010,Idaho,1901,24.90,24.60,32.00,38.70,52.90,51.90,66.90,66.30,50.60,47.80,35.70,25.90
010,Idaho,1902,21.40,30.00,30.20,39.60,49.40,56.20,60.80,62.00,53.20,44.90,30.90,24.70
010,Idaho,1903,24.10,16.10,31.10,38.70,47.10,60.20,60.90,63.30,51.30,44.70,31.40,23.80
010,Idaho,1904,22.60,26.70,30.70,41.80,49.10,55.70,63.10,64.70,56.40,46.00,37.10,25.10
010,Idaho,1905,24.60,22.80,37.00,43.00,46.90,54.70,65.40,64.60,55.80,39.10,31.90,20.50
010,Idaho,1906,22.90,26.80,28.20,43.40,48.60,53.00,67.50,63.70,56.00,45.40,30.30,29.60
010,Idaho,1907,18.90,32.40,34.30,41.00,48.70,52.70,63.10,59.40,53.90,48.60,33.30,25.90
010,Idaho,1908,23.50,27.40,32.90,43.20,45.40,52.30,66.10,61.60,54.90,41.50,33.10,22.70
010,Idaho,1909,24.80,28.40,33.80,37.20,46.20,57.40,63.40,63.70,55.20,43.90,34.00,17.40
010,Idaho,1910,17.50,19.80,39.20,45.90,51.10,57.60,66.90,60.40,55.20,45.50,33.90,27.20
010,Idaho,1911,24.10,20.40,34.10,38.90,46.30,57.60,63.80,60.80,52.60,40.70,27.60,22.30
010,Idaho,1912,22.70,28.10,29.60,39.40,47.80,57.90,61.10,59.70,48.60,40.00,33.50,23.10
010,Idaho,1913,19.00,19.10,28.80,41.60,50.20,56.70,62.10,64.10,54.70,40.70,34.20,21.30
010,Idaho,1914,26.90,25.20,35.00,42.60,52.10,54.70,65.80,63.20,52.30,45.30,33.70,16.50
010,Idaho,1915,20.10,31.00,36.90,46.80,47.40,53.50,61.60,67.20,52.50,45.60,30.60,24.00
010,Idaho,1916,14.80,26.90,35.10,42.20,44.10,53.80,63.70,62.00,54.00,40.40,26.60,18.60
010,Idaho,1917,15.20,22.50,22.20,36.00,46.10,53.80,67.10,63.10,57.00,44.50,36.40,34.10
010,Idaho,1918,26.50,24.50,35.00,39.40,46.80,63.40,65.20,59.50,57.00,46.00,30.40,23.40
010,Idaho,1919,23.80,25.70,32.20,42.60,50.60,58.50,66.90,65.00,55.20,37.50,28.10,16.30
010,Idaho,1920,22.60,27.90,30.90,36.50,46.90,54.90,66.70,63.60,54.30,40.80,30.80,25.30
010,Idaho,1921,24.90,26.70,35.30,38.20,49.60,59.20,65.10,63.80,49.60,46.70,34.60,25.10
010,Idaho,1922,13.50,19.80,26.40,35.70,47.80,60.60,65.30,65.50,57.40,46.50,29.50,21.30
010,Idaho,1923,25.80,19.60,28.80,39.90,49.00,53.80,66.80,63.30,56.90,41.80,34.10,22.50
010,Idaho,1924,17.60,32.40,29.80,40.20,53.30,56.80,64.60,62.20,54.70,43.40,30.50,15.90
010,Idaho,1925,24.10,31.50,34.60,43.30,52.50,56.80,67.70,61.80,54.60,41.60,31.60,29.00
010,Idaho,1926,21.60,31.60,35.90,46.50,50.40,60.20,66.80,63.60,49.20,45.10,35.80,23.40
010,Idaho,1927,23.50,28.10,32.20,39.20,46.10,57.70,65.40,62.30,52.50,45.30,35.90,17.80
010,Idaho,1928,23.60,24.70,34.50,38.30,54.40,54.20,65.90,61.70,55.50,43.80,32.10,19.40
010,Idaho,1929,13.50,16.50,32.30,37.30,48.20,55.40,65.80,66.80,51.00,44.60,28.60,29.90
010,Idaho,1930,10.40,32.10,33.80,46.60,48.00,55.60,66.90,65.50,54.90,41.50,26.90,16.80
010,Idaho,1931,22.20,25.80,32.20,41.50,51.30,59.60,68.00,65.30,54.60,44.40,26.80,19.80
010,Idaho,1932,17.30,21.00,30.00,40.90,49.50,57.40,64.10,62.20,55.00,42.20,34.60,16.50
010,Idaho,1933,21.90,14.70,30.60,39.10,44.80,60.70,67.40,63.50,53.20,47.60,34.60,32.00
010,Idaho,1934,30.70,35.50,41.20,48.60,55.50,57.00,66.90,65.90,52.80,46.60,36.90,25.40
010,Idaho,1935,23.40,26.20,30.30,39.30,47.10,56.90,65.30,63.30,57.50,43.20,26.00,23.00
010,Idaho,1936,21.70,18.60,29.80,43.10,54.00,59.80,68.80,65.00,53.80,45.60,29.00,26.00
010,Idaho,1937,6.30,21.40,32.50,38.30,51.60,56.10,67.30,62.80,57.60,46.90,35.00,28.00
010,Idaho,1938,25.40,28.60,31.90,41.80,48.00,58.40,65.20,62.60,60.20,45.60,26.80,26.60
010,Idaho,1939,25.70,20.50,33.60,44.20,52.50,54.10,66.20,64.90,56.00,44.60,34.60,31.80
010,Idaho,1940,23.80,30.10,36.70,42.80,53.40,61.20,66.70,65.60,56.70,46.70,27.70,27.60
010,Idaho,1941,24.80,29.90,36.40,41.70,50.90,56.20,66.50,63.00,50.10,43.00,33.90,27.30
010,Idaho,1942,17.10,21.00,29.60,43.20,45.90,53.50,66.40,64.20,55.90,45.40,31.40,25.90
010,Idaho,1943,20.70,26.60,28.50,45.70,46.60,52.80,64.70,62.70,57.80,46.20,33.20,25.40
010,Idaho,1944,19.00,26.10,28.90,40.30,50.20,53.70,63.40,61.60,55.80,48.80,30.10,22.20
010,Idaho,1945,25.20,29.30,31.40,37.40,49.30,53.10,65.60,64.30,52.20,47.10,30.50,22.90
010,Idaho,1946,22.10,25.00,34.80,44.00,49.10,56.70,66.30,64.30,53.40,38.60,30.20,28.90
010,Idaho,1947,18.00,30.20,36.40,41.40,53.40,53.40,66.10,62.90,55.20,47.00,29.00,25.80
010,Idaho,1948,23.60,25.90,29.00,39.70,49.20,59.10,62.90,62.30,55.00,44.40,28.90,16.90
010,Idaho,1949,4.70,21.40,33.20,44.60,52.40,56.50,64.70,64.90,57.00,39.40,37.60,24.10
010,Idaho,1950,16.80,26.80,30.90,39.20,46.10,55.20,63.80,63.00,54.90,46.80,33.70,29.90
010,Idaho,1951,21.00,27.50,28.00,42.30,49.70,53.30,65.80,62.20,54.90,41.70,29.80,20.00
010,Idaho,1952,18.80,21.10,26.60,42.80,50.60,56.60,63.70,63.80,57.70,48.00,26.60,25.40
010,Idaho,1953,33.60,29.10,34.30,38.90,44.90,53.60,66.00,63.50,57.70,46.40,36.70,25.60
010,Idaho,1954,26.50,31.70,30.20,41.80,51.50,53.50,66.00,60.90,54.60,42.60,36.70,22.40
010,Idaho,1955,18.20,20.30,25.50,36.20,46.80,56.40,63.50,64.90,54.40,44.80,26.80,25.80
010,Idaho,1956,25.30,19.10,30.90,42.20,51.60,56.80,65.70,61.50,55.60,42.50,27.90,25.00
010,Idaho,1957,13.90,27.30,33.50,40.20,50.90,57.20,64.50,62.70,56.50,43.00,27.80,27.30
010,Idaho,1958,23.10,32.90,31.00,38.60,55.70,58.60,64.30,66.90,54.60,46.20,31.40,30.50
010,Idaho,1959,26.40,27.30,32.40,42.10,45.20,59.30,65.90,61.80,52.40,43.80,30.40,24.60
010,Idaho,1960,18.60,22.10,32.20,41.60,47.60,58.70,69.10,60.90,57.20,43.90,32.10,23.30
010,Idaho,1961,24.80,32.50,34.20,39.80,49.90,62.80,67.30,68.10,50.00,41.90,29.00,22.40
010,Idaho,1962,16.70,26.30,28.90,43.90,47.60,56.70,62.90,61.50,56.10,45.80,34.40,28.40
010,Idaho,1963,17.10,35.30,34.00,38.40,51.10,54.80,63.10,64.30,59.70,48.70,33.30,22.10
010,Idaho,1964,20.40,20.40,26.20,37.90,47.70,54.50,65.90,60.70,52.10,45.60,30.80,25.00
010,Idaho,1965,26.40,27.80,28.20,42.20,46.50,55.60,64.00,61.80,48.60,47.30,36.10,25.20
010,Idaho,1966,24.90,25.20,32.50,40.40,52.50,55.80,65.50,63.70,58.90,42.70,34.60,25.10
010,Idaho,1967,28.30,29.50,32.70,36.40,48.30,56.10,66.80,67.10,59.60,44.00,33.50,20.80
010,Idaho,1968,21.70,31.10,36.80,37.70,47.70,56.70,66.00,59.30,53.60,42.80,31.20,23.10
010,Idaho,1969,23.90,24.70,28.60,42.30,52.90,56.50,64.10,65.00,56.50,39.00,32.70,26.80
010,Idaho,1970,26.40,32.20,31.70,35.00,48.80,58.70,65.70,65.70,49.90,39.90,33.10,22.60
010,Idaho,1971,25.20,27.50,29.40,39.40,49.80,54.80,64.50,67.40,50.00,41.00,30.60,20.80
010,Idaho,1972,21.50,27.20,36.70,38.50,50.10,58.30,63.30,65.10,51.00,43.80,31.70,18.40
010,Idaho,1973,20.70,26.90,32.40,38.90,50.40,57.20,65.40,64.10,54.00,44.20,31.20,28.00
010,Idaho,1974,20.70,27.50,33.20,40.60,46.80,61.10,65.20,62.10,55.80,44.90,33.70,24.90
010,Idaho,1975,21.40,24.40,30.30,34.20,45.60,54.10,68.10,60.20,55.30,43.20,29.40,27.80
010,Idaho,1976,24.30,25.70,27.40,39.40,51.10,54.40,65.50,60.10,56.20,42.90,33.70,25.00
010,Idaho,1977,19.00,29.20,30.80,44.60,45.70,61.70,64.00,63.90,53.70,44.40,31.00,27.90
010,Idaho,1978,27.60,29.60,37.40,41.10,46.30,56.40,64.20,61.20,53.40,45.10,28.40,17.60
010,Idaho,1979,11.20,26.40,33.50,39.80,50.00,57.80,65.30,63.80,58.40,46.50,27.30,28.40
010,Idaho,1980,21.70,31.10,32.40,43.90,49.20,54.90,64.40,60.20,55.20,44.10,32.90,29.10
010,Idaho,1981,29.20,29.30,36.50,42.30,48.10,55.40,63.80,66.70,56.60,41.60,35.00,27.60
010,Idaho,1982,20.80,22.70,33.50,36.20,47.00,57.10,62.90,65.10,53.90,41.90,28.00,23.50
010,Idaho,1983,28.40,30.50,36.00,37.80,48.20,55.60,61.80,66.30,54.00,45.20,33.40,17.30
010,Idaho,1984,20.00,23.60,32.80,38.20,47.70,54.20,65.60,65.50,52.50,39.60,31.30,18.10
010,Idaho,1985,17.30,18.60,27.80,43.50,51.40,58.60,69.10,60.90,49.20,41.20,22.70,15.70
010,Idaho,1986,25.70,31.10,39.80,41.00,49.80,62.20,61.20,66.70,49.90,44.90,32.20,24.40
010,Idaho,1987,21.20,30.00,35.40,47.20,53.10,59.80,62.60,61.70,57.80,47.20,33.70,24.40
010,Idaho,1988,21.10,29.40,33.80,44.30,49.70,61.90,66.90,64.20,54.50,51.40,31.10,21.90
010,Idaho,1989,20.80,18.90,34.00,44.20,48.50,58.30,67.70,61.50,55.70,43.60,33.70,26.10
010,Idaho,1990,26.80,24.90,36.10,46.10,47.30,57.20,66.40,64.60,61.70,42.70,33.10,14.50
010,Idaho,1991,20.90,34.40,33.20,39.40,46.50,54.70,66.30,67.10,57.00,44.30,29.70,25.80
010,Idaho,1992,26.00,34.40,41.00,45.70,55.30,60.40,62.40,64.90,54.20,47.20,28.00,20.20
010,Idaho,1993,19.10,22.50,35.00,39.60,53.80,53.60,56.20,59.70,54.60,45.10,26.60,25.10
010,Idaho,1994,28.70,25.20,37.40,43.90,52.70,58.40,67.20,67.00,58.90,42.80,25.20,24.50
010,Idaho,1995,26.60,33.30,33.80,39.80,48.30,54.40,63.40,62.50,56.80,41.50,36.60,26.80
010,Idaho,1996,24.00,27.00,34.80,41.40,46.50,58.30,67.00,64.50,52.50,43.40,33.40,25.30
010,Idaho,1997,24.10,26.80,34.60,38.50,52.30,57.20,62.90,65.00,57.40,42.80,33.80,23.40
010,Idaho,1998,27.90,29.40,34.00,41.30,49.00,53.60,69.10,67.00,60.40,43.30,34.30,22.60
010,Idaho,1999,27.10,27.00,33.80,38.70,46.60,55.60,63.70,65.40,54.20,46.20,38.80,25.90
010,Idaho,2000,25.70,32.00,34.50,45.30,50.30,58.60,66.50,66.30,54.00,44.10,25.70,24.20
010,Idaho,2001,23.00,25.10,36.60,40.10,52.60,57.40,65.60,68.20,59.40,44.60,36.20,22.10
010,Idaho,2002,23.20,23.90,30.10,41.50,48.70,58.80,69.00,61.80,55.90,41.00,32.80,28.80
010,Idaho,2003,31.40,27.10,36.30,40.80,49.90,59.10,70.40,67.70,56.70,48.70,28.20,28.10
010,Idaho,2004,22.80,26.30,39.30,44.60,48.90,58.40,66.30,63.70,53.70,44.60,32.70,28.50
010,Idaho,2005,26.50,28.50,35.90,41.70,49.90,54.30,66.80,64.80,54.10,45.50,32.00,23.00
010,Idaho,2006,27.90,24.40,32.40,42.80,51.80,60.60,70.10,63.70,55.10,43.00,33.10,25.30
010,Idaho,2007,20.70,30.80,38.90,43.00,52.00,59.60,72.00,65.40,54.90,43.10,33.50,23.40
010,Idaho,2008,19.90,27.60,30.30,36.30,48.90,56.30,66.50,64.80,55.50,44.50,37.10,22.60
010,Idaho,2009,25.00,27.60,31.40,40.70,50.80,56.30,65.80,63.80,60.10,39.50,33.00,19.80
010,Idaho,2010,28.20,28.90,35.20,40.00,44.10,55.50,64.20,62.80,56.40,47.50,30.50,26.60
010,Idaho,2011,24.00,24.30,33.40,36.40,45.80,54.00,64.30,66.10,59.60,45.40,30.50,24.80
010,Idaho,2012,26.80,28.00,36.40,44.40,49.00,56.90,68.50,67.30,58.40,43.70,36.00,25.80
010,Idaho,2013,20.20,27.50,35.10,40.10,51.00,59.30,69.60,67.60,57.10,42.10,33.80,21.10
010,Idaho,2014,27.70,28.00,36.20,41.60,51.60,56.70,69.30,63.80,57.60,48.50,31.10,29.10
010,Idaho,2015,28.70,35.20,40.80,42.30,51.80,64.70,65.10,65.80,57.20,50.70,29.90,24.30
010,Idaho,2016,25.80,31.90,37.00,47.00,50.60,61.20,64.80,64.70,54.60,45.70,38.70,19.10
010,Idaho,2017,18.50,29.50,38.50,40.30,50.60,59.10,70.00,66.90,55.70,41.90,34.90,25.20
010,Idaho,2018,30.40,26.20,33.70,42.40,54.00,57.70,68.40,65.00,56.20,44.00,32.00,24.30
010,Idaho,2019,26.30,23.20,32.40,42.90,49.80,57.20,65.50,66.00,55.00,36.60,34.30,26.60
010,Idaho,2020,27.30,26.20,35.10,41.60,50.60,56.20,64.90,67.10,58.70,45.40,32.70,26.20
010,Idaho,2021,26.60,25.40,34.80,42.00,49.80,65.10,71.80,63.90,57.20,45.20,36.70,26.50
010,Idaho,2022,23.90,24.50,36.30,37.20,46.40,57.30,69.40,69.40,60.80,48.00,26.40,22.80
010,Idaho,2023,23.40,23.90,27.80,38.70,54.30,57.20,68.50,65.80,56.60,46.00,34.60,29.90
010,Idaho,2024,26.00,30.90,34.20,42.70,47.40,60.30,69.40,65.50,59.60,48.60,31.90,99.90
011,Illinois,1895,18.60,17.60,37.50,53.80,62.70,73.70,72.90,74.10,69.60,47.40,37.60,31.00
011,Illinois,1896,28.60,29.90,34.70,58.40,68.90,71.00,74.90,73.90,62.60,50.20,39.60,33.70
011,Illinois,1897,23.60,30.40,39.00,49.90,58.60,70.80,76.60,71.60,71.30,59.60,39.50,25.90
011,Illinois,1898,29.50,29.80,42.50,48.90,61.80,72.90,75.00,73.10,68.90,51.20,36.50,25.50
011,Illinois,1899,25.20,18.00,33.10,52.60,63.20,72.60,74.50,75.50,64.60,58.20,44.90,27.40
011,Illinois,1900,30.00,22.30,33.90,52.30,63.90,70.30,74.60,78.80,68.30,60.60,39.30,30.80
011,Illinois,1901,28.50,21.00,38.10,49.00,60.80,74.10,81.50,74.10,65.70,55.50,36.80,24.30
011,Illinois,1902,25.50,19.20,41.70,49.30,66.20,68.60,75.20,70.70,61.60,55.80,46.90,26.80
011,Illinois,1903,25.20,26.30,44.10,51.70,64.40,65.60,75.20,71.60,64.90,53.80,36.40,22.70
011,Illinois,1904,18.90,21.60,38.60,45.60,61.40,68.90,72.40,69.80,66.10,53.70,41.30,27.90
011,Illinois,1905,18.90,17.60,44.40,51.10,62.50,72.10,72.50,74.10,67.30,52.70,40.40,30.00
011,Illinois,1906,31.10,27.20,30.00,54.40,63.20,69.80,73.20,75.40,69.70,52.80,38.70,31.40
011,Illinois,1907,29.70,28.60,46.70,43.10,55.90,67.70,75.20,72.00,64.70,51.50,38.30,32.20
011,Illinois,1908,28.00,27.60,43.40,51.60,62.50,69.80,74.70,73.10,69.40,53.70,42.00,31.70
011,Illinois,1909,27.70,32.80,38.10,49.30,59.40,71.30,72.80,76.30,63.90,50.20,48.80,20.20
011,Illinois,1910,25.20,24.40,50.50,52.10,57.00,69.30,75.50,72.20,65.90,56.70,35.70,25.60
011,Illinois,1911,28.60,33.20,40.80,49.00,67.50,75.30,75.80,72.50,68.80,52.90,34.60,33.50
011,Illinois,1912,12.90,21.80,30.00,52.60,64.30,67.80,75.30,71.70,67.00,55.10,41.10,32.80
011,Illinois,1913,29.20,25.00,36.30,51.30,62.40,73.40,77.80,77.40,66.20,52.30,46.40,35.40
011,Illinois,1914,32.60,20.60,37.30,51.70,64.40,75.00,78.40,75.10,65.60,56.90,43.30,22.60
011,Illinois,1915,22.00,35.10,34.20,57.90,59.10,67.80,72.20,66.90,67.50,55.60,44.00,28.40
011,Illinois,1916,28.50,25.50,37.40,49.80,62.60,66.30,80.40,76.10,64.20,54.00,42.40,26.40
011,Illinois,1917,26.40,23.20,40.60,48.80,55.80,67.90,74.60,71.10,64.10,45.50,41.50,20.60
011,Illinois,1918,10.90,29.20,46.00,46.70,66.20,71.50,73.20,77.80,58.90,56.70,41.10,37.00
011,Illinois,1919,30.10,31.20,41.40,52.10,58.90,74.20,78.00,72.60,68.80,56.80,38.40,22.60
011,Illinois,1920,20.40,28.20,40.80,45.90,60.30,71.30,73.80,71.40,68.50,59.20,38.50,31.40
011,Illinois,1921,32.40,34.90,48.50,54.20,64.20,75.60,79.60,73.00,70.30,54.30,40.60,32.40
011,Illinois,1922,24.00,31.10,41.50,52.60,65.50,73.20,74.20,74.00,69.10,57.10,43.10,30.30
011,Illinois,1923,31.80,24.20,35.80,50.00,60.20,72.40,76.30,73.00,65.40,50.40,41.80,38.90
011,Illinois,1924,19.90,28.80,35.00,52.90,55.90,69.20,71.10,73.20,60.80,58.90,41.50,23.60
011,Illinois,1925,24.60,34.40,42.60,57.50,58.60,73.90,75.10,73.60,72.20,44.90,37.90,26.00
011,Illinois,1926,27.40,33.30,33.50,45.20,64.00,67.60,75.90,74.70,66.50,53.20,35.70,27.40
011,Illinois,1927,24.50,36.70,42.90,52.00,60.30,67.20,73.70,68.00,69.80,57.60,43.80,27.30
011,Illinois,1928,27.20,31.90,40.00,47.40,62.40,66.00,75.50,74.30,61.90,56.60,41.30,32.40
011,Illinois,1929,20.00,21.70,45.60,53.90,59.10,68.60,75.40,71.40,65.00,52.90,35.90,29.30
011,Illinois,1930,18.80,38.60,38.80,54.50,63.20,71.00,78.30,75.40,68.50,52.10,41.60,29.80
011,Illinois,1931,31.50,36.30,35.80,52.10,58.50,74.70,78.60,73.40,72.00,58.30,49.10,38.30
011,Illinois,1932,33.90,37.10,32.70,52.00,63.40,73.20,76.80,73.80,64.80,53.10,35.40,28.40
011,Illinois,1933,36.90,27.60,39.40,50.90,63.40,77.40,77.20,72.60,72.20,52.50,39.70,33.40
011,Illinois,1934,32.10,24.90,35.80,52.10,67.20,78.20,81.00,74.40,64.00,57.00,45.10,26.80
011,Illinois,1935,27.50,32.20,45.70,48.50,56.90,67.50,78.30,74.70,66.00,54.60,39.00,24.20
011,Illinois,1936,18.60,17.20,43.20,47.60,66.40,71.90,82.80,79.90,69.90,53.90,37.50,33.40
011,Illinois,1937,26.10,27.80,36.30,50.30,62.70,70.70,75.00,77.00,65.30,51.80,36.90,26.70
011,Illinois,1938,26.60,37.00,47.60,53.10,61.90,69.80,76.30,76.60,67.90,59.00,42.90,30.20
011,Illinois,1939,32.70,28.50,41.80,48.30,65.20,72.70,75.80,72.40,71.20,56.50,39.80,34.10
011,Illinois,1940,13.10,29.10,36.50,49.60,58.90,72.30,76.10,74.00,65.50,58.60,38.20,34.20
011,Illinois,1941,28.90,26.40,35.20,55.80,66.00,72.50,76.20,75.30,69.10,57.60,42.20,36.00
011,Illinois,1942,26.10,27.20,42.50,55.50,61.90,71.60,75.90,72.30,64.40,54.80,42.90,25.50
011,Illinois,1943,25.80,32.10,35.50,50.00,60.60,74.20,76.80,75.90,62.40,53.50,37.00,27.70
011,Illinois,1944,31.30,31.80,36.00,49.00,66.80,75.10,75.30,74.40,66.70,54.70,42.80,23.60
011,Illinois,1945,21.90,30.70,50.10,52.60,57.10,67.50,73.00,73.10,66.00,52.40,40.80,22.90
011,Illinois,1946,28.40,32.90,51.10,54.70,59.00,71.40,75.60,69.60,65.60,58.30,43.30,34.70
011,Illinois,1947,30.20,23.00,33.20,50.80,58.50,68.90,72.30,80.80,67.70,62.20,35.60,32.10
011,Illinois,1948,20.80,28.50,39.30,55.80,60.00,71.20,75.20,73.70,67.90,51.90,43.30,32.50
011,Illinois,1949,28.60,30.40,39.70,50.50,64.30,74.00,77.90,73.60,60.40,57.30,42.30,34.10
011,Illinois,1950,32.10,29.40,36.00,45.80,63.40,70.20,72.00,69.20,64.50,59.30,34.60,21.50
011,Illinois,1951,26.30,29.40,36.20,48.20,63.70,68.80,74.00,71.90,62.80,55.90,33.60,28.00
011,Illinois,1952,29.60,34.70,37.40,52.00,61.60,76.90,77.30,72.60,65.60,49.20,42.20,32.60
011,Illinois,1953,30.20,34.50,41.20,48.10,63.10,76.30,76.60,74.40,67.60,58.00,42.70,31.80
011,Illinois,1954,27.80,38.90,37.10,56.70,58.10,75.50,78.60,74.40,69.60,55.00,41.60,31.50
011,Illinois,1955,26.50,29.80,39.60,58.00,64.30,67.80,79.80,76.60,68.30,54.70,36.60,27.10
011,Illinois,1956,25.80,31.20,39.80,49.60,64.00,73.30,73.90,74.00,65.60,60.20,40.40,34.00
011,Illinois,1957,20.80,34.80,39.20,52.50,61.90,71.80,76.50,73.90,64.20,51.20,39.70,35.40
011,Illinois,1958,26.10,21.00,35.90,52.00,62.60,67.20,73.00,73.60,65.80,55.60,43.70,24.10
011,Illinois,1959,20.80,28.90,39.90,51.80,66.50,72.90,74.50,77.00,67.90,52.90,33.90,35.60
011,Illinois,1960,28.40,26.10,25.30,54.50,59.40,69.60,73.20,74.40,70.00,55.00,42.00,25.90
011,Illinois,1961,24.00,33.80,42.30,46.60,57.80,70.00,74.30,72.80,68.10,55.60,40.90,27.10
011,Illinois,1962,19.70,29.60,35.60,50.50,69.30,71.70,73.20,73.10,63.40,57.30,41.00,26.30
011,Illinois,1963,16.00,22.00,43.70,54.80,60.90,73.10,74.40,71.20,66.10,63.50,44.40,18.00
011,Illinois,1964,30.20,29.30,38.30,53.80,66.60,73.00,75.70,72.30,66.30,51.60,44.60,28.10
011,Illinois,1965,26.50,28.60,30.80,52.80,67.20,71.10,73.60,71.70,65.90,53.90,43.90,37.30
011,Illinois,1966,20.60,28.80,41.90,49.00,58.00,71.00,78.50,70.80,63.30,51.80,43.00,30.20
011,Illinois,1967,29.90,25.20,42.30,54.10,58.00,72.00,71.70,68.20,62.90,53.40,37.60,31.40
011,Illinois,1968,23.80,25.30,43.00,52.70,59.00,72.70,74.20,74.00,65.20,54.40,40.40,28.70
011,Illinois,1969,22.80,30.60,34.10,53.20,62.40,68.60,76.10,73.00,65.40,52.80,38.40,27.40
011,Illinois,1970,17.60,27.90,36.40,53.40,65.30,70.20,75.00,73.30,68.30,54.70,39.90,32.60
011,Illinois,1971,21.50,29.00,37.10,52.00,59.00,75.70,71.90,71.60,69.20,61.30,42.10,36.20
011,Illinois,1972,24.00,27.50,39.20,50.50,63.80,69.00,73.80,72.90,67.60,51.40,37.50,26.70
011,Illinois,1973,28.80,30.70,47.30,50.80,58.80,72.40,75.60,74.20,67.60,59.10,43.40,27.80
011,Illinois,1974,26.10,31.40,43.20,54.20,60.90,67.40,76.90,71.60,61.00,53.90,41.40,31.40
011,Illinois,1975,29.40,28.60,35.30,48.40,65.20,72.30,74.00,74.60,61.80,56.30,45.90,32.10
011,Illinois,1976,22.70,38.00,45.40,54.10,58.70,70.90,75.30,70.50,63.80,48.30,33.40,23.40
011,Illinois,1977,10.10,28.60,45.70,57.60,68.90,70.70,77.60,71.80,67.40,52.00,41.80,25.90
011,Illinois,1978,15.80,16.90,33.60,52.70,60.80,72.00,75.10,73.00,70.10,52.40,43.30,29.10
